date,Subsidiary,Oil losses (bopd),Wells WWO,
02/11/2023 00:00,LH,0,0,
02/11/2023 00:00,MIX,1021.65,8,
02/11/2023 00:00,PE,0,0,
02/11/2023 00:00,SG,0,0,
02/11/2023 00:00,TOD,1520.4,12,
02/11/2023 00:00,TIN,1218,2,
02/11/2023 00:00,TOR,178.5,6,
02/11/2023 00:00,TOTO,1021.65,5,
02/11/2023 00:00,KFC,1.05,2,
02/11/2023 00:00,WSK,937.65,4,
02/11/2023 00:00,US,0,0,
02/11/2023 00:00,VE,0,0,
02/11/2023 00:00,VIN,355.95,1,
02/11/2023 00:00,WE,0,0,
03/11/2023 00:00,,0,0,
03/11/2023 00:00,,0,0,
03/11/2023 00:00,AUN,0,0,
03/11/2023 00:00,BNR,0,0,
03/11/2023 00:00,BIR,2392.95,8,
03/11/2023 00:00,BS,0,0,
03/11/2023 00:00,BZ,0,0,
03/11/2023 00:00,CCS,0,0,
03/11/2023 00:00,CAD,2054.85,30,
03/11/2023 00:00,CG,1891.05,19,
03/11/2023 00:00,CMI,253.05,17,
03/11/2023 00:00,COQ,1081.5,22,
03/11/2023 00:00,EC,0,0,
03/11/2023 00:00,EG,0,0,
03/11/2023 00:00,ER,0,0,
03/11/2023 00:00,SFR,0,0,
03/11/2023 00:00,GAE,3605.7,22,
03/11/2023 00:00,GUT,0,0,
03/11/2023 00:00,IQ,0,0,
03/11/2023 00:00,LH,0,0,
03/11/2023 00:00,MIX,1012.2,8,
03/11/2023 00:00,PE,0,0,
03/11/2023 00:00,SG,0,0,
03/11/2023 00:00,TOD,1520.4,12,
03/11/2023 00:00,TIN,1218,2,
03/11/2023 00:00,TOR,178.5,6,
03/11/2023 00:00,TOTO,1021.65,5,
03/11/2023 00:00,KFC,1.05,2,
03/11/2023 00:00,WSK,1135.05,4,
03/11/2023 00:00,US,0,0,
03/11/2023 00:00,VE,0,0,
03/11/2023 00:00,VIN,355.95,1,
03/11/2023 00:00,WE,0,0,
04/11/2023 00:00,,0,0,
04/11/2023 00:00,,0,0,
04/11/2023 00:00,AUN,0,0,
04/11/2023 00:00,BNR,0,0,
04/11/2023 00:00,BIR,2357.25,7,
04/11/2023 00:00,BS,0,0,
04/11/2023 00:00,BZ,0,0,
04/11/2023 00:00,CCS,0,0,
04/11/2023 00:00,CAD,2003.4,30,
04/11/2023 00:00,CG,1891.05,19,
04/11/2023 00:00,CMI,204.75,17,
04/11/2023 00:00,COQ,1081.5,22,
04/11/2023 00:00,EC,0,0,
04/11/2023 00:00,EG,0,0,
04/11/2023 00:00,ER,0,0,
04/11/2023 00:00,SFR,0,0,
04/11/2023 00:00,GAE,3420.9,22,
04/11/2023 00:00,GUT,180.6,1,
04/11/2023 00:00,IQ,0,0,
04/11/2023 00:00,LH,0,0,
04/11/2023 00:00,MIX,1019.55,8,
04/11/2023 00:00,PE,0,0,
04/11/2023 00:00,SG,0,0,
04/11/2023 00:00,TOD,1520.4,12,
04/11/2023 00:00,TIN,1218,2,
04/11/2023 00:00,TOR,178.5,6,
04/11/2023 00:00,TOTO,1021.65,5,
04/11/2023 00:00,KFC,1.05,2,
04/11/2023 00:00,WSK,1167.6,5,
04/11/2023 00:00,US,0,0,
04/11/2023 00:00,VE,0,0,
04/11/2023 00:00,VIN,355.95,1,
04/11/2023 00:00,WE,0,0,
05/11/2023 00:00,,0,0,
05/11/2023 00:00,,0,0,
05/11/2023 00:00,AUN,0,0,
05/11/2023 00:00,BNR,0,0,
05/11/2023 00:00,BIR,1121.4,5,
05/11/2023 00:00,BS,0,0,
05/11/2023 00:00,BZ,0,0,
05/11/2023 00:00,CCS,0,0,
05/11/2023 00:00,CAD,1870.05,26,
05/11/2023 00:00,CG,1892.1,19,
05/11/2023 00:00,CMI,318.15,16,
05/11/2023 00:00,COQ,1081.5,22,
05/11/2023 00:00,EC,0,0,
05/11/2023 00:00,EG,0,0,
05/11/2023 00:00,ER,0,0,
05/11/2023 00:00,SFR,0,0,
05/11/2023 00:00,GAE,3398.85,23,
05/11/2023 00:00,GUT,179.55,1,
05/11/2023 00:00,IQ,0,0,
05/11/2023 00:00,LH,0,0,
05/11/2023 00:00,MIX,1023.75,8,
05/11/2023 00:00,PE,0,0,
05/11/2023 00:00,SG,0,0,
05/11/2023 00:00,TOD,1465.8,11,
05/11/2023 00:00,TIN,1218,2,
05/11/2023 00:00,TOR,178.5,6,
05/11/2023 00:00,TOTO,1021.65,5,
05/11/2023 00:00,KFC,1.05,2,
05/11/2023 00:00,WSK,1167.6,5,
05/11/2023 00:00,US,0,0,
05/11/2023 00:00,VE,0,0,
05/11/2023 00:00,VIN,355.95,1,
05/11/2023 00:00,WE,0,0,
06/11/2023 00:00,,0,0,
06/11/2023 00:00,,0,0,
06/11/2023 00:00,AUN,0,0,
06/11/2023 00:00,BNR,0,0,
06/11/2023 00:00,BIR,1835.4,7,
06/11/2023 00:00,BS,0,0,
06/11/2023 00:00,BZ,0,0,
06/11/2023 00:00,CCS,0,0,
06/11/2023 00:00,CAD,1832.25,30,
06/11/2023 00:00,CG,1893.15,20,
06/11/2023 00:00,CMI,543.9,17,
06/11/2023 00:00,COQ,1081.5,22,
06/11/2023 00:00,EC,0,0,
06/11/2023 00:00,EG,0,0,
06/11/2023 00:00,ER,0,0,
06/11/2023 00:00,SFR,0,0,
06/11/2023 00:00,GAE,3384.15,22,
06/11/2023 00:00,GUT,0,0,
06/11/2023 00:00,IQ,0,0,
06/11/2023 00:00,LH,0,0,
06/11/2023 00:00,MIX,1441.65,8,
06/11/2023 00:00,PE,0,0,
06/11/2023 00:00,SG,0,0,
06/11/2023 00:00,TOD,1390.2,11,
06/11/2023 00:00,TIN,1218,2,
06/11/2023 00:00,TOR,54.6,5,
06/11/2023 00:00,TOTO,1021.65,5,
06/11/2023 00:00,KFC,1.05,2,
06/11/2023 00:00,WSK,1170.75,6,
06/11/2023 00:00,US,0,0,
06/11/2023 00:00,VE,0,0,
06/11/2023 00:00,VIN,355.95,1,
06/11/2023 00:00,WE,0,0,
07/11/2023 00:00,,0,0,
07/11/2023 00:00,,0,0,
07/11/2023 00:00,AUN,0,0,
07/11/2023 00:00,BNR,0,0,
07/11/2023 00:00,BIR,1967.7,7,
07/11/2023 00:00,BS,0,0,
07/11/2023 00:00,BZ,0,0,
07/11/2023 00:00,CCS,0,0,
07/11/2023 00:00,CAD,2014.95,31,
07/11/2023 00:00,CG,1893.15,20,
07/11/2023 00:00,CMI,543.9,17,
07/11/2023 00:00,COQ,1081.5,22,
07/11/2023 00:00,EC,0,0,
07/11/2023 00:00,EG,0,0,
07/11/2023 00:00,ER,0,0,
07/11/2023 00:00,SFR,0,0,
07/11/2023 00:00,GAE,2817.15,20,
07/11/2023 00:00,GUT,0,0,
07/11/2023 00:00,IQ,0,0,
07/11/2023 00:00,LH,0,0,
07/11/2023 00:00,MIX,1026.9,8,
07/11/2023 00:00,PE,0,0,
07/11/2023 00:00,SG,0,0,
07/11/2023 00:00,TOD,1390.2,11,
07/11/2023 00:00,TIN,1218,2,
07/11/2023 00:00,TOR,54.6,5,
07/11/2023 00:00,TOTO,1021.65,5,
07/11/2023 00:00,KFC,1.05,4,
07/11/2023 00:00,WSK,1170.75,6,
07/11/2023 00:00,US,0,0,
07/11/2023 00:00,VE,0,0,
07/11/2023 00:00,VIN,355.95,1,
07/11/2023 00:00,WE,0,0,
08/11/2023 00:00,,0,0,
08/11/2023 00:00,,0,0,
08/11/2023 00:00,AUN,0,0,
08/11/2023 00:00,BNR,0,0,
08/11/2023 00:00,BIR,3946.95,8,
08/11/2023 00:00,BS,0,0,
08/11/2023 00:00,BZ,0,0,
08/11/2023 00:00,CCS,0,0,
08/11/2023 00:00,CAD,1935.15,31,
08/11/2023 00:00,CG,1893.15,20,
08/11/2023 00:00,CMI,543.9,17,
08/11/2023 00:00,COQ,1081.5,22,
08/11/2023 00:00,EC,0,0,
08/11/2023 00:00,EG,0,0,
08/11/2023 00:00,ER,0,0,
08/11/2023 00:00,SFR,0,0,
08/11/2023 00:00,GAE,3370.5,22,
08/11/2023 00:00,GUT,0,0,
08/11/2023 00:00,IQ,0,0,
08/11/2023 00:00,LH,0,0,
08/11/2023 00:00,MIX,1012.2,8,
08/11/2023 00:00,PE,0,0,
08/11/2023 00:00,SG,0,0,
08/11/2023 00:00,TOD,1390.2,11,
08/11/2023 00:00,TIN,1218,2,
08/11/2023 00:00,TOR,54.6,5,
08/11/2023 00:00,TOTO,1021.65,5,
08/11/2023 00:00,KFC,1.05,4,
08/11/2023 00:00,WSK,1170.75,6,
08/11/2023 00:00,US,0,0,
08/11/2023 00:00,VE,0,0,
08/11/2023 00:00,VIN,639.45,1,
08/11/2023 00:00,WE,0,0,
09/11/2023 00:00,,0,0,
09/11/2023 00:00,,0,0,
09/11/2023 00:00,AUN,0,0,
09/11/2023 00:00,BNR,0,0,
09/11/2023 00:00,BIR,3946.95,8,
09/11/2023 00:00,BS,0,0,
09/11/2023 00:00,BZ,0,0,
09/11/2023 00:00,CCS,0,0,
09/11/2023 00:00,CAD,1893.15,34,
09/11/2023 00:00,CG,1956.15,20,
09/11/2023 00:00,CMI,543.9,17,
09/11/2023 00:00,COQ,1081.5,22,
09/11/2023 00:00,EC,0,0,
09/11/2023 00:00,EG,0,0,
09/11/2023 00:00,ER,0,0,
09/11/2023 00:00,SFR,0,0,
09/11/2023 00:00,GAE,3269.7,20,
09/11/2023 00:00,GUT,0,0,
09/11/2023 00:00,IQ,0,0,
09/11/2023 00:00,LH,0,0,
09/11/2023 00:00,MIX,675.15,7,
09/11/2023 00:00,PE,0,0,
09/11/2023 00:00,SG,0,0,
09/11/2023 00:00,TOD,1390.2,11,
09/11/2023 00:00,TIN,1218,2,
09/11/2023 00:00,TOR,54.6,5,
09/11/2023 00:00,TOTO,1021.65,5,
09/11/2023 00:00,KFC,1.05,4,
09/11/2023 00:00,WSK,1170.75,6,
09/11/2023 00:00,US,0,0,
09/11/2023 00:00,VE,0,0,
09/11/2023 00:00,VIN,784.35,2,
09/11/2023 00:00,WE,0,0,
10/11/2023 00:00,,0,0,
10/11/2023 00:00,,0,0,
10/11/2023 00:00,AUN,0,0,
10/11/2023 00:00,BNR,0,0,
10/11/2023 00:00,BIR,3946.95,8,
10/11/2023 00:00,BS,0,0,
10/11/2023 00:00,BZ,0,0,
10/11/2023 00:00,CCS,0,0,
10/11/2023 00:00,CAD,1873.2,32,
10/11/2023 00:00,CG,1478.4,20,
10/11/2023 00:00,CMI,543.9,18,
10/11/2023 00:00,COQ,984.9,20,
10/11/2023 00:00,EC,0,0,
10/11/2023 00:00,EG,0,0,
10/11/2023 00:00,ER,0,0,
10/11/2023 00:00,SFR,0,0,
10/11/2023 00:00,GAE,3033.45,20,
10/11/2023 00:00,GUT,323.4,2,
10/11/2023 00:00,IQ,0,0,
10/11/2023 00:00,LH,0,0,
10/11/2023 00:00,MIX,496.65,7,
10/11/2023 00:00,PE,0,0,
10/11/2023 00:00,SG,0,0,
10/11/2023 00:00,TOD,1390.2,11,
10/11/2023 00:00,TIN,1218,2,
10/11/2023 00:00,TOR,54.6,5,
10/11/2023 00:00,TOTO,1038.45,5,
10/11/2023 00:00,KFC,1.05,4,
10/11/2023 00:00,WSK,1093.05,5,
10/11/2023 00:00,US,0,0,
10/11/2023 00:00,VE,0,0,
10/11/2023 00:00,VIN,577.5,1,
10/11/2023 00:00,WE,0,0,
11/11/2023 00:00,,0,0,
11/11/2023 00:00,,0,0,
11/11/2023 00:00,AUN,0,0,
11/11/2023 00:00,BNR,0,0,
11/11/2023 00:00,BIR,3946.95,8,
11/11/2023 00:00,BS,0,0,
11/11/2023 00:00,BZ,0,0,
11/11/2023 00:00,CCS,0,0,
11/11/2023 00:00,CAD,1921.5,30,
11/11/2023 00:00,CG,1419.6,20,
11/11/2023 00:00,CMI,543.9,18,
11/11/2023 00:00,COQ,984.9,20,
11/11/2023 00:00,EC,0,0,
11/11/2023 00:00,EG,0,0,
11/11/2023 00:00,ER,0,0,
11/11/2023 00:00,SFR,0,0,
11/11/2023 00:00,GAE,2279.55,17,
11/11/2023 00:00,GUT,323.4,2,
11/11/2023 00:00,IQ,0,0,
11/11/2023 00:00,LH,0,0,
11/11/2023 00:00,MIX,507.15,7,
11/11/2023 00:00,PE,0,0,
11/11/2023 00:00,SG,0,0,
11/11/2023 00:00,TOD,1390.2,11,
11/11/2023 00:00,TIN,1218,2,
11/11/2023 00:00,TOR,54.6,5,
11/11/2023 00:00,TOTO,1021.65,5,
11/11/2023 00:00,KFC,1.05,4,
11/11/2023 00:00,WSK,963.9,5,
11/11/2023 00:00,US,0,0,
11/11/2023 00:00,VE,0,0,
11/11/2023 00:00,VIN,428.4,1,
11/11/2023 00:00,WE,0,0,
12/11/2023 00:00,,0,0,
12/11/2023 00:00,,0,0,
12/11/2023 00:00,AUN,0,0,
12/11/2023 00:00,BNR,0,0,
12/11/2023 00:00,BIR,3946.95,8,
12/11/2023 00:00,BS,0,0,
12/11/2023 00:00,BZ,0,0,
12/11/2023 00:00,CCS,0,0,
12/11/2023 00:00,CAD,1747.2,30,
12/11/2023 00:00,CG,1495.2,22,
12/11/2023 00:00,CMI,543.9,18,
12/11/2023 00:00,COQ,984.9,20,
12/11/2023 00:00,EC,0,0,
12/11/2023 00:00,EG,0,0,
12/11/2023 00:00,ER,0,0,
12/11/2023 00:00,SFR,0,0,
12/11/2023 00:00,GAE,2843.4,19,
12/11/2023 00:00,GUT,323.4,2,
12/11/2023 00:00,IQ,0,0,
12/11/2023 00:00,LH,0,0,
12/11/2023 00:00,MIX,1182.3,6,
12/11/2023 00:00,PE,0,0,
12/11/2023 00:00,SG,0,0,
12/11/2023 00:00,TOD,1429.05,11,
12/11/2023 00:00,TIN,1218,2,
12/11/2023 00:00,TOR,54.6,5,
12/11/2023 00:00,TOTO,1250.55,6,
12/11/2023 00:00,KFC,1.05,4,
12/11/2023 00:00,WSK,963.9,5,
12/11/2023 00:00,US,0,0,
12/11/2023 00:00,VE,0,0,
12/11/2023 00:00,VIN,428.4,1,
12/11/2023 00:00,WE,0,0,
13/11/2023 00:00,,0,0,
13/11/2023 00:00,,0,0,
13/11/2023 00:00,AUN,0,0,
13/11/2023 00:00,BNR,0,0,
13/11/2023 00:00,BIR,3946.95,8,
13/11/2023 00:00,BS,0,0,
13/11/2023 00:00,BZ,0,0,
13/11/2023 00:00,CCS,0,0,
13/11/2023 00:00,CAD,1832.25,31,
13/11/2023 00:00,CG,1495.2,22,
13/11/2023 00:00,CMI,543.9,18,
13/11/2023 00:00,COQ,984.9,20,
13/11/2023 00:00,EC,0,0,
13/11/2023 00:00,EG,0,0,
13/11/2023 00:00,ER,0,0,
13/11/2023 00:00,SFR,0,0,
13/11/2023 00:00,GAE,2843.4,19,
13/11/2023 00:00,GUT,164.85,1,
13/11/2023 00:00,IQ,0,0,
13/11/2023 00:00,LH,0,0,
13/11/2023 00:00,MIX,522.9,6,
13/11/2023 00:00,PE,0,0,
13/11/2023 00:00,SG,0,0,
13/11/2023 00:00,TOD,1390.2,11,
13/11/2023 00:00,TIN,1218,2,
13/11/2023 00:00,TOR,54.6,5,
13/11/2023 00:00,TOTO,1250.55,6,
13/11/2023 00:00,KFC,1.05,2,
13/11/2023 00:00,WSK,962.85,4,
13/11/2023 00:00,US,0,0,
13/11/2023 00:00,VE,0,0,
13/11/2023 00:00,VIN,428.4,1,
13/11/2023 00:00,WE,0,0,
14/11/2023 00:00,,0,0,
14/11/2023 00:00,,0,0,
14/11/2023 00:00,AUN,0,0,
14/11/2023 00:00,BNR,0,0,
14/11/2023 00:00,BIR,3946.95,8,
14/11/2023 00:00,BS,0,0,
14/11/2023 00:00,BZ,0,0,
14/11/2023 00:00,CCS,0,0,
14/11/2023 00:00,CAD,1791.3,31,
14/11/2023 00:00,CG,1530.9,23,
14/11/2023 00:00,CMI,543.9,18,
14/11/2023 00:00,COQ,984.9,20,
14/11/2023 00:00,EC,0,0,
14/11/2023 00:00,EG,0,0,
14/11/2023 00:00,ER,0,0,
14/11/2023 00:00,SFR,0,0,
14/11/2023 00:00,GAE,2843.4,19,
14/11/2023 00:00,GUT,137.55,1,
14/11/2023 00:00,IQ,0,0,
14/11/2023 00:00,LH,0,0,
14/11/2023 00:00,MIX,496.65,6,
14/11/2023 00:00,PE,0,0,
14/11/2023 00:00,SG,0,0,
14/11/2023 00:00,TOD,1390.2,11,
14/11/2023 00:00,TIN,1218,2,
14/11/2023 00:00,TOR,54.6,5,
14/11/2023 00:00,TOTO,1250.55,6,
14/11/2023 00:00,KFC,1.05,2,
14/11/2023 00:00,WSK,959.7,4,
14/11/2023 00:00,US,0,0,
14/11/2023 00:00,VE,0,0,
14/11/2023 00:00,VIN,428.4,1,
14/11/2023 00:00,WE,0,0,
15/11/2023 00:00,,0,0,
15/11/2023 00:00,,0,0,
15/11/2023 00:00,AUN,0,0,
15/11/2023 00:00,BNR,0,0,
15/11/2023 00:00,BIR,3946.95,8,
15/11/2023 00:00,BS,0,0,
15/11/2023 00:00,BZ,0,0,
15/11/2023 00:00,CCS,0,0,
15/11/2023 00:00,CAD,1789.2,30,
15/11/2023 00:00,CG,1328.25,20,
15/11/2023 00:00,CMI,543.9,18,
15/11/2023 00:00,COQ,998.55,19,
15/11/2023 00:00,EC,0,0,
15/11/2023 00:00,EG,0,0,
15/11/2023 00:00,ER,0,0,
15/11/2023 00:00,SFR,0,0,
15/11/2023 00:00,GAE,4062.45,22,
15/11/2023 00:00,GUT,0,0,
15/11/2023 00:00,IQ,0,0,
15/11/2023 00:00,LH,0,0,
15/11/2023 00:00,MIX,526.05,6,
15/11/2023 00:00,PE,0,0,
15/11/2023 00:00,SG,0,0,
15/11/2023 00:00,TOD,1390.2,11,
15/11/2023 00:00,TIN,1218,2,
15/11/2023 00:00,TOR,54.6,5,
15/11/2023 00:00,TOTO,1352.4,7,
15/11/2023 00:00,KFC,2.1,2,
15/11/2023 00:00,WSK,959.7,4,
15/11/2023 00:00,US,0,0,
15/11/2023 00:00,VE,0,0,
15/11/2023 00:00,VIN,428.4,1,
15/11/2023 00:00,WE,0,0,
16/11/2023 00:00,,0,0,
16/11/2023 00:00,,0,0,
16/11/2023 00:00,AUN,0,0,
16/11/2023 00:00,BNR,0,0,
16/11/2023 00:00,BIR,3946.95,8,
16/11/2023 00:00,BS,0,0,
16/11/2023 00:00,BZ,0,0,
16/11/2023 00:00,CCS,0,0,
16/11/2023 00:00,CAD,1756.65,29,
16/11/2023 00:00,CG,1274.7,22,
16/11/2023 00:00,CMI,543.9,19,
16/11/2023 00:00,COQ,984.9,19,
16/11/2023 00:00,EC,0,0,
16/11/2023 00:00,EG,0,0,
16/11/2023 00:00,ER,0,0,
16/11/2023 00:00,SFR,0,0,
16/11/2023 00:00,GAE,4044.6,19,
16/11/2023 00:00,GUT,0,0,
16/11/2023 00:00,IQ,0,0,
16/11/2023 00:00,LH,0,0,
16/11/2023 00:00,MIX,496.65,6,
16/11/2023 00:00,PE,0,0,
16/11/2023 00:00,SG,0,0,
16/11/2023 00:00,TOD,1390.2,11,
16/11/2023 00:00,TIN,1218,2,
16/11/2023 00:00,TOR,54.6,5,
16/11/2023 00:00,TOTO,1352.4,7,
16/11/2023 00:00,KFC,2.1,2,
16/11/2023 00:00,WSK,959.7,4,
16/11/2023 00:00,US,0,0,
16/11/2023 00:00,VE,0,0,
16/11/2023 00:00,VIN,428.4,1,
16/11/2023 00:00,WE,0,0,
17/11/2023 00:00,,0,0,
17/11/2023 00:00,,0,0,
17/11/2023 00:00,AUN,0,0,
17/11/2023 00:00,BNR,0,0,
17/11/2023 00:00,BIR,3946.95,8,
17/11/2023 00:00,BS,0,0,
17/11/2023 00:00,BZ,0,0,
17/11/2023 00:00,CCS,0,0,
17/11/2023 00:00,CAD,1757.7,30,
17/11/2023 00:00,CG,1319.85,23,
17/11/2023 00:00,CMI,543.9,19,
17/11/2023 00:00,COQ,984.9,19,
17/11/2023 00:00,EC,0,0,
17/11/2023 00:00,EG,0,0,
17/11/2023 00:00,ER,0,0,
17/11/2023 00:00,SFR,0,0,
17/11/2023 00:00,GAE,3922.8,20,
17/11/2023 00:00,GUT,0,0,
17/11/2023 00:00,IQ,0,0,
17/11/2023 00:00,LH,0,0,
17/11/2023 00:00,MIX,510.3,6,
17/11/2023 00:00,PE,0,0,
17/11/2023 00:00,SG,0,0,
17/11/2023 00:00,TOD,1390.2,11,
17/11/2023 00:00,TIN,1218,2,
17/11/2023 00:00,TOR,54.6,5,
17/11/2023 00:00,TOTO,1218,6,
17/11/2023 00:00,KFC,2.1,1,
17/11/2023 00:00,WSK,959.7,4,
17/11/2023 00:00,US,0,0,
17/11/2023 00:00,VE,0,0,
17/11/2023 00:00,VIN,428.4,1,
17/11/2023 00:00,WE,0,0,
18/11/2023 00:00,,0,0,
18/11/2023 00:00,,0,0,
18/11/2023 00:00,AUN,0,0,
18/11/2023 00:00,BNR,0,0,
18/11/2023 00:00,BIR,3946.95,8,
18/11/2023 00:00,BS,0,0,
18/11/2023 00:00,BZ,0,0,
18/11/2023 00:00,CCS,0,0,
18/11/2023 00:00,CAD,1735.65,26,
18/11/2023 00:00,CG,1693.65,23,
18/11/2023 00:00,CMI,543.9,19,
18/11/2023 00:00,COQ,984.9,19,
18/11/2023 00:00,EC,0,0,
18/11/2023 00:00,EG,0,0,
18/11/2023 00:00,ER,0,0,
18/11/2023 00:00,SFR,0,0,
18/11/2023 00:00,GAE,3081.75,19,
18/11/2023 00:00,GUT,0,0,
18/11/2023 00:00,IQ,0,0,
18/11/2023 00:00,LH,0,0,
18/11/2023 00:00,MIX,534.45,6,
18/11/2023 00:00,PE,0,0,
18/11/2023 00:00,SG,0,0,
18/11/2023 00:00,TOD,1621.2,11,
18/11/2023 00:00,TIN,1218,2,
18/11/2023 00:00,TOR,54.6,5,
18/11/2023 00:00,TOTO,1218,6,
18/11/2023 00:00,KFC,1.05,1,
18/11/2023 00:00,WSK,959.7,4,
18/11/2023 00:00,US,0,0,
18/11/2023 00:00,VE,0,0,
18/11/2023 00:00,VIN,428.4,1,
18/11/2023 00:00,WE,0,0,
19/11/2023 00:00,,0,0,
19/11/2023 00:00,,0,0,
19/11/2023 00:00,AUN,0,0,
19/11/2023 00:00,BNR,0,0,
19/11/2023 00:00,BIR,3946.95,8,
19/11/2023 00:00,BS,0,0,
19/11/2023 00:00,BZ,0,0,
19/11/2023 00:00,CCS,0,0,
19/11/2023 00:00,CAD,1666.35,26,
19/11/2023 00:00,CG,1348.2,23,
19/11/2023 00:00,CMI,543.9,19,
19/11/2023 00:00,COQ,988.05,19,
19/11/2023 00:00,EC,0,0,
19/11/2023 00:00,EG,0,0,
19/11/2023 00:00,ER,0,0,
19/11/2023 00:00,SFR,0,0,
19/11/2023 00:00,GAE,4372.2,23,
19/11/2023 00:00,GUT,0,0,
19/11/2023 00:00,IQ,0,0,
19/11/2023 00:00,LH,0,0,
19/11/2023 00:00,MIX,496.65,6,
19/11/2023 00:00,PE,0,0,
19/11/2023 00:00,SG,0,0,
19/11/2023 00:00,TOD,1621.2,11,
19/11/2023 00:00,TIN,1218,2,
19/11/2023 00:00,TOR,54.6,5,
19/11/2023 00:00,TOTO,1218,6,
19/11/2023 00:00,KFC,1.05,2,
19/11/2023 00:00,WSK,959.7,4,
19/11/2023 00:00,US,0,0,
19/11/2023 00:00,VE,0,0,
19/11/2023 00:00,VIN,428.4,1,
19/11/2023 00:00,WE,0,0,
20/11/2023 00:00,,0,0,
20/11/2023 00:00,,0,0,
20/11/2023 00:00,AUN,0,0,
20/11/2023 00:00,BNR,0,0,
20/11/2023 00:00,BIR,3946.95,8,
20/11/2023 00:00,BS,0,0,
20/11/2023 00:00,BZ,0,0,
20/11/2023 00:00,CCS,0,0,
20/11/2023 00:00,CAD,1676.85,25,
20/11/2023 00:00,CG,1307.25,23,
20/11/2023 00:00,CMI,543.9,19,
20/11/2023 00:00,COQ,987,20,
20/11/2023 00:00,EC,0,0,
20/11/2023 00:00,EG,0,0,
20/11/2023 00:00,ER,0,0,
20/11/2023 00:00,SFR,0,0,
20/11/2023 00:00,GAE,4372.2,23,
20/11/2023 00:00,GUT,0,0,
20/11/2023 00:00,IQ,0,0,
20/11/2023 00:00,LH,0,0,
20/11/2023 00:00,MIX,510.3,6,
20/11/2023 00:00,PE,0,0,
20/11/2023 00:00,SG,0,0,
20/11/2023 00:00,TOD,1821.75,11,
20/11/2023 00:00,TIN,1218,2,
20/11/2023 00:00,TOR,70.35,6,
20/11/2023 00:00,TOTO,1218,6,
20/11/2023 00:00,KFC,1.05,2,
20/11/2023 00:00,WSK,975.45,4,
20/11/2023 00:00,US,0,0,
20/11/2023 00:00,VE,0,0,
20/11/2023 00:00,VIN,428.4,1,
20/11/2023 00:00,WE,0,0,
21/11/2023 00:00,,0,0,
21/11/2023 00:00,,0,0,
21/11/2023 00:00,AUN,0,0,
21/11/2023 00:00,BNR,0,0,
21/11/2023 00:00,BIR,3946.95,8,
21/11/2023 00:00,BS,0,0,
21/11/2023 00:00,BZ,0,0,
21/11/2023 00:00,CCS,0,0,
21/11/2023 00:00,CAD,1655.85,26,
21/11/2023 00:00,CG,1305.15,23,
21/11/2023 00:00,CMI,492.45,18,
21/11/2023 00:00,COQ,987,20,
21/11/2023 00:00,EC,0,0,
21/11/2023 00:00,EG,0,0,
21/11/2023 00:00,ER,0,0,
21/11/2023 00:00,SFR,0,0,
21/11/2023 00:00,GAE,4326,22,
21/11/2023 00:00,GUT,0,0,
21/11/2023 00:00,IQ,0,0,
21/11/2023 00:00,LH,0,0,
21/11/2023 00:00,MIX,496.65,6,
21/11/2023 00:00,PE,0,0,
21/11/2023 00:00,SG,0,0,
21/11/2023 00:00,TOD,1563.45,11,
21/11/2023 00:00,TIN,1218,2,
21/11/2023 00:00,TOR,89.25,6,
21/11/2023 00:00,TOTO,1218,6,
21/11/2023 00:00,KFC,1.05,2,
21/11/2023 00:00,WSK,1184.4,4,
21/11/2023 00:00,US,0,0,
21/11/2023 00:00,VE,0,0,
21/11/2023 00:00,VIN,428.4,1,
21/11/2023 00:00,WE,0,0,
22/11/2023 00:00,,0,0,
22/11/2023 00:00,,0,0,
22/11/2023 00:00,AUN,0,0,
22/11/2023 00:00,BNR,0,0,
22/11/2023 00:00,BIR,3946.95,8,
22/11/2023 00:00,BS,0,0,
22/11/2023 00:00,BZ,0,0,
22/11/2023 00:00,CCS,0,0,
22/11/2023 00:00,CAD,1686.3,28,
22/11/2023 00:00,CG,1567.65,25,
22/11/2023 00:00,CMI,492.45,18,
22/11/2023 00:00,COQ,987,20,
22/11/2023 00:00,EC,0,0,
22/11/2023 00:00,EG,0,0,
22/11/2023 00:00,ER,0,0,
22/11/2023 00:00,SFR,0,0,
22/11/2023 00:00,GAE,4372.2,23,
22/11/2023 00:00,GUT,0,0,
22/11/2023 00:00,IQ,0,0,
22/11/2023 00:00,LH,0,0,
22/11/2023 00:00,MIX,528.15,5,
22/11/2023 00:00,PE,0,0,
22/11/2023 00:00,SG,0,0,
22/11/2023 00:00,TOD,1851.15,12,
22/11/2023 00:00,TIN,1218,2,
22/11/2023 00:00,TOR,103.95,7,
22/11/2023 00:00,TOTO,1218,6,
22/11/2023 00:00,KFC,1.05,4,
22/11/2023 00:00,WSK,1215.9,5,
22/11/2023 00:00,US,0,0,
22/11/2023 00:00,VE,0,0,
22/11/2023 00:00,VIN,428.4,1,
22/11/2023 00:00,WE,0,0,
23/11/2023 00:00,,0,0,
23/11/2023 00:00,,0,0,
23/11/2023 00:00,AUN,0,0,
23/11/2023 00:00,BNR,0,0,
23/11/2023 00:00,BIR,3946.95,8,
23/11/2023 00:00,BS,0,0,
23/11/2023 00:00,BZ,0,0,
