date,Subsidiary,Oil losses (bopd),Wells WWO
2024-07-01 00:00:00,TN,1445,3
2024-07-01 00:00:00,TR,220,6
2024-07-01 00:00:00,TT,52,1
2024-07-01 00:00:00,UKS,,4
2024-07-01 00:00:00,UKW,644,6
2024-07-01 00:00:00,US,,0
2024-07-01 00:00:00,VE,,0
2024-07-01 00:00:00,VN,,0
2024-07-01 00:00:00,WE,,0
2024-07-02 00:00:00,,,0
2024-07-02 00:00:00,"",,0
2024-07-02 00:00:00,AU,,0
2024-07-02 00:00:00,BN,,0
2024-07-02 00:00:00,BR,2739,7
2024-07-02 00:00:00,BS,,0
2024-07-02 00:00:00,BZ,,0
2024-07-02 00:00:00,CCS,,0
2024-07-02 00:00:00,CD,1935,55
2024-07-02 00:00:00,CG,10407,57
2024-07-02 00:00:00,CM,106,11
2024-07-02 00:00:00,CO,1034,16
2024-07-02 00:00:00,EC,,0
2024-07-02 00:00:00,EG,,0
2024-07-02 00:00:00,ER,,0
2024-07-02 00:00:00,FR,,0
2024-07-02 00:00:00,GA,12097,52
2024-07-02 00:00:00,GT,,0
2024-07-02 00:00:00,IQ,,0
2024-07-02 00:00:00,LH,,0
2024-07-02 00:00:00,MX,488,5
2024-07-02 00:00:00,PE,,0
2024-07-02 00:00:00,SG,,0
2024-07-02 00:00:00,TD,787,7
2024-07-02 00:00:00,TN,1445,3
2024-07-02 00:00:00,TR,220,6
2024-07-02 00:00:00,TT,52,1
2024-07-02 00:00:00,UKS,,4
2024-07-02 00:00:00,UKW,639,5
2024-07-02 00:00:00,US,,0
2024-07-02 00:00:00,VE,,0
2024-07-02 00:00:00,VN,,0
2024-07-02 00:00:00,WE,,0
2024-07-03 00:00:00,,,0
2024-07-03 00:00:00,"",,0
2024-07-03 00:00:00,AU,,0
2024-07-03 00:00:00,BN,,0
2024-07-03 00:00:00,BR,2518,6
2024-07-03 00:00:00,BS,,0
2024-07-03 00:00:00,BZ,,0
2024-07-03 00:00:00,CCS,,0
2024-07-03 00:00:00,CD,1714,56
2024-07-03 00:00:00,CG,9886,56
2024-07-03 00:00:00,CM,106,11
2024-07-03 00:00:00,CO,1034,16
2024-07-03 00:00:00,EC,,0
2024-07-03 00:00:00,EG,,0
2024-07-03 00:00:00,ER,,0
2024-07-03 00:00:00,FR,,0
2024-07-03 00:00:00,GA,12305,53
2024-07-03 00:00:00,GT,,0
2024-07-03 00:00:00,IQ,,0
2024-07-03 00:00:00,LH,,0
2024-07-03 00:00:00,MX,488,5
2024-07-03 00:00:00,PE,,0
2024-07-03 00:00:00,SG,,0
2024-07-03 00:00:00,TD,881,7
2024-07-03 00:00:00,TN,1445,3
2024-07-03 00:00:00,TR,220,7
2024-07-03 00:00:00,TT,52,1
2024-07-03 00:00:00,UKS,,4
2024-07-03 00:00:00,UKW,629,5
2024-07-03 00:00:00,US,,0
2024-07-03 00:00:00,VE,,0
2024-07-03 00:00:00,VN,,0
2024-07-03 00:00:00,WE,,0
2024-07-04 00:00:00,,,0
2024-07-04 00:00:00,"",,0
2024-07-04 00:00:00,AU,,0
2024-07-04 00:00:00,BN,,0
2024-07-04 00:00:00,BR,2489,6
2024-07-04 00:00:00,BS,,0
2024-07-04 00:00:00,BZ,,0
2024-07-04 00:00:00,CCS,,0
2024-07-04 00:00:00,CD,1749,56
2024-07-04 00:00:00,CG,10008,57
2024-07-04 00:00:00,CM,156,12
2024-07-04 00:00:00,CO,1034,16
2024-07-04 00:00:00,EC,,0
2024-07-04 00:00:00,EG,,0
2024-07-04 00:00:00,ER,,0
2024-07-04 00:00:00,FR,,0
2024-07-04 00:00:00,GA,12430,53
2024-07-04 00:00:00,GT,,0
2024-07-04 00:00:00,IQ,,0
2024-07-04 00:00:00,LH,,0
2024-07-04 00:00:00,MX,488,5
2024-07-04 00:00:00,PE,,0
2024-07-04 00:00:00,SG,,0
2024-07-04 00:00:00,TD,880,7
2024-07-04 00:00:00,TN,1445,3
2024-07-04 00:00:00,TR,370,8
2024-07-04 00:00:00,TT,52,1
2024-07-04 00:00:00,UKS,,3
2024-07-04 00:00:00,UKW,629,5
2024-07-04 00:00:00,US,,0
2024-07-04 00:00:00,VE,,0
2024-07-04 00:00:00,VN,,0
2024-07-04 00:00:00,WE,,0
2024-07-05 00:00:00,,,0
2024-07-05 00:00:00,"",,0
2024-07-05 00:00:00,AU,,0
2024-07-05 00:00:00,BN,,0
2024-07-05 00:00:00,BR,2489,6
2024-07-05 00:00:00,BS,,0
2024-07-05 00:00:00,BZ,,0
2024-07-05 00:00:00,CCS,,0
2024-07-05 00:00:00,CD,1793,58
2024-07-05 00:00:00,CG,10008,57
2024-07-05 00:00:00,CM,156,12
2024-07-05 00:00:00,CO,1034,16
2024-07-05 00:00:00,EC,,0
2024-07-05 00:00:00,EG,,0
2024-07-05 00:00:00,ER,,0
2024-07-05 00:00:00,FR,,0
2024-07-05 00:00:00,GA,12494,54
2024-07-05 00:00:00,GT,269,1
2024-07-05 00:00:00,IQ,,0
2024-07-05 00:00:00,LH,,0
2024-07-05 00:00:00,MX,488,5
2024-07-05 00:00:00,PE,,0
2024-07-05 00:00:00,SG,,0
2024-07-05 00:00:00,TD,880,7
2024-07-05 00:00:00,TN,1445,3
2024-07-05 00:00:00,TR,309,7
2024-07-05 00:00:00,TT,52,1
2024-07-05 00:00:00,UKS,,4
2024-07-05 00:00:00,UKW,629,5
2024-07-05 00:00:00,US,,0
2024-07-05 00:00:00,VE,,0
2024-07-05 00:00:00,VN,,0
2024-07-05 00:00:00,WE,,0
2024-07-06 00:00:00,,,0
2024-07-06 00:00:00,"",,0
2024-07-06 00:00:00,AU,,0
2024-07-06 00:00:00,BN,,0
2024-07-06 00:00:00,BR,2489,6
2024-07-06 00:00:00,BS,,0
2024-07-06 00:00:00,BZ,,0
2024-07-06 00:00:00,CCS,,0
2024-07-06 00:00:00,CD,1768,57
2024-07-06 00:00:00,CG,10008,57
2024-07-06 00:00:00,CM,50,11
2024-07-06 00:00:00,CO,1034,16
2024-07-06 00:00:00,EC,,0
2024-07-06 00:00:00,EG,,0
2024-07-06 00:00:00,ER,,0
2024-07-06 00:00:00,FR,,0
2024-07-06 00:00:00,GA,12716,55
2024-07-06 00:00:00,GT,269,1
2024-07-06 00:00:00,IQ,,0
2024-07-06 00:00:00,LH,,0
2024-07-06 00:00:00,MX,488,5
2024-07-06 00:00:00,PE,,0
2024-07-06 00:00:00,SG,,0
2024-07-06 00:00:00,TD,880,7
2024-07-06 00:00:00,TN,1445,3
2024-07-06 00:00:00,TR,285,7
2024-07-06 00:00:00,TT,52,1
2024-07-06 00:00:00,UKS,,3
2024-07-06 00:00:00,UKW,629,5
2024-07-06 00:00:00,US,,0
2024-07-06 00:00:00,VE,,0
2024-07-06 00:00:00,VN,,0
2024-07-06 00:00:00,WE,,0
2024-07-07 00:00:00,,,0
2024-07-07 00:00:00,"",,0
2024-07-07 00:00:00,AU,,0
2024-07-07 00:00:00,BN,,0
2024-07-07 00:00:00,BR,2489,6
2024-07-07 00:00:00,BS,,0
2024-07-07 00:00:00,BZ,,0
2024-07-07 00:00:00,CCS,,0
2024-07-07 00:00:00,CD,1771,57
2024-07-07 00:00:00,CG,10008,57
2024-07-07 00:00:00,CM,50,11
2024-07-07 00:00:00,CO,1038,16
2024-07-07 00:00:00,EC,,0
2024-07-07 00:00:00,EG,,0
2024-07-07 00:00:00,ER,,0
2024-07-07 00:00:00,FR,,0
2024-07-07 00:00:00,GA,12576,53
2024-07-07 00:00:00,GT,269,1
2024-07-07 00:00:00,IQ,,0
2024-07-07 00:00:00,LH,,0
2024-07-07 00:00:00,MX,488,5
2024-07-07 00:00:00,PE,,0
2024-07-07 00:00:00,SG,,0
2024-07-07 00:00:00,TD,880,7
2024-07-07 00:00:00,TN,1445,3
2024-07-07 00:00:00,TR,287,8
2024-07-07 00:00:00,TT,52,1
2024-07-07 00:00:00,UKS,,3
2024-07-07 00:00:00,UKW,629,5
2024-07-07 00:00:00,US,,0
2024-07-07 00:00:00,VE,,0
2024-07-07 00:00:00,VN,,0
2024-07-07 00:00:00,WE,,0
2024-07-08 00:00:00,,,0
2024-07-08 00:00:00,"",,0
2024-07-08 00:00:00,AU,,0
2024-07-08 00:00:00,BN,,0
2024-07-08 00:00:00,BR,2489,6
2024-07-08 00:00:00,BS,,0
2024-07-08 00:00:00,BZ,,0
2024-07-08 00:00:00,CCS,,0
2024-07-08 00:00:00,CD,1772,58
2024-07-08 00:00:00,CG,10219,57
2024-07-08 00:00:00,CM,50,11
2024-07-08 00:00:00,CO,1034,16
2024-07-08 00:00:00,EC,,0
2024-07-08 00:00:00,EG,,0
2024-07-08 00:00:00,ER,,0
2024-07-08 00:00:00,FR,,0
2024-07-08 00:00:00,GA,12627,56
2024-07-08 00:00:00,GT,269,1
2024-07-08 00:00:00,IQ,,0
2024-07-08 00:00:00,LH,,0
2024-07-08 00:00:00,MX,488,5
2024-07-08 00:00:00,PE,,0
2024-07-08 00:00:00,SG,,0
2024-07-08 00:00:00,TD,880,7
2024-07-08 00:00:00,TN,1445,3
2024-07-08 00:00:00,TR,220,7
2024-07-08 00:00:00,TT,52,1
2024-07-08 00:00:00,UKS,,3
2024-07-08 00:00:00,UKW,629,5
2024-07-08 00:00:00,US,,0
2024-07-08 00:00:00,VE,,0
2024-07-08 00:00:00,VN,,0
2024-07-08 00:00:00,WE,,0
2024-07-09 00:00:00,,,0
2024-07-09 00:00:00,"",,0
2024-07-09 00:00:00,AU,,0
2024-07-09 00:00:00,BN,,0
2024-07-09 00:00:00,BR,2489,6
2024-07-09 00:00:00,BS,,0
2024-07-09 00:00:00,BZ,,0
2024-07-09 00:00:00,CCS,,0
2024-07-09 00:00:00,CD,1790,56
2024-07-09 00:00:00,CG,10358,59
2024-07-09 00:00:00,CM,130,11
2024-07-09 00:00:00,CO,1034,16
2024-07-09 00:00:00,EC,,0
2024-07-09 00:00:00,EG,,0
2024-07-09 00:00:00,ER,,0
2024-07-09 00:00:00,FR,,0
2024-07-09 00:00:00,GA,12650,56
2024-07-09 00:00:00,GT,269,1
2024-07-09 00:00:00,IQ,,0
2024-07-09 00:00:00,LH,,0
2024-07-09 00:00:00,MX,488,5
2024-07-09 00:00:00,PE,,0
2024-07-09 00:00:00,SG,,0
2024-07-09 00:00:00,TD,880,7
2024-07-09 00:00:00,TN,1445,3
2024-07-09 00:00:00,TR,220,7
2024-07-09 00:00:00,TT,52,1
2024-07-09 00:00:00,UKS,,3
2024-07-09 00:00:00,UKW,629,5
2024-07-09 00:00:00,US,,0
2024-07-09 00:00:00,VE,,0
2024-07-09 00:00:00,VN,,0
2024-07-09 00:00:00,WE,,0
2024-07-10 00:00:00,,,0
2024-07-10 00:00:00,"",,0
2024-07-10 00:00:00,AU,,0
2024-07-10 00:00:00,BN,,0
2024-07-10 00:00:00,BR,2489,5
2024-07-10 00:00:00,BS,,0
2024-07-10 00:00:00,BZ,,0
2024-07-10 00:00:00,CCS,,0
2024-07-10 00:00:00,CD,1789,57
2024-07-10 00:00:00,CG,10473,59
2024-07-10 00:00:00,CM,187,12
2024-07-10 00:00:00,CO,1034,16
2024-07-10 00:00:00,EC,,0
2024-07-10 00:00:00,EG,,0
2024-07-10 00:00:00,ER,,0
2024-07-10 00:00:00,FR,,0
2024-07-10 00:00:00,GA,12833,58
2024-07-10 00:00:00,GT,269,1
2024-07-10 00:00:00,IQ,,0
2024-07-10 00:00:00,LH,,0
2024-07-10 00:00:00,MX,488,5
2024-07-10 00:00:00,PE,,0
2024-07-10 00:00:00,SG,,0
2024-07-10 00:00:00,TD,880,7
2024-07-10 00:00:00,TN,1445,3
2024-07-10 00:00:00,TR,220,6
2024-07-10 00:00:00,TT,52,1
2024-07-10 00:00:00,UKS,,4
2024-07-10 00:00:00,UKW,629,5
2024-07-10 00:00:00,US,,0
2024-07-10 00:00:00,VE,,0
2024-07-10 00:00:00,VN,,0
2024-07-10 00:00:00,WE,,0
2024-07-11 00:00:00,,,0
2024-07-11 00:00:00,"",,0
2024-07-11 00:00:00,AU,,0
2024-07-11 00:00:00,BN,,0
2024-07-11 00:00:00,BR,2489,5
2024-07-11 00:00:00,BS,,0
2024-07-11 00:00:00,BZ,,0
2024-07-11 00:00:00,CCS,,0
2024-07-11 00:00:00,CD,1905,60
2024-07-11 00:00:00,CG,10555,60
2024-07-11 00:00:00,CM,187,12
2024-07-11 00:00:00,CO,1034,16
2024-07-11 00:00:00,EC,,0
2024-07-11 00:00:00,EG,,0
2024-07-11 00:00:00,ER,,0
2024-07-11 00:00:00,FR,,0
2024-07-11 00:00:00,GA,12971,60
2024-07-11 00:00:00,GT,269,1
2024-07-11 00:00:00,IQ,,0
2024-07-11 00:00:00,LH,,0
2024-07-11 00:00:00,MX,488,5
2024-07-11 00:00:00,PE,,0
2024-07-11 00:00:00,SG,,0
2024-07-11 00:00:00,TD,880,7
2024-07-11 00:00:00,TN,1445,3
2024-07-11 00:00:00,TR,220,7
2024-07-11 00:00:00,TT,52,1
2024-07-11 00:00:00,UKS,,4
2024-07-11 00:00:00,UKW,629,5
2024-07-11 00:00:00,US,,0
2024-07-11 00:00:00,VE,,0
2024-07-11 00:00:00,VN,,0
2024-07-11 00:00:00,WE,,0
2024-07-12 00:00:00,,,0
2024-07-12 00:00:00,"",,0
2024-07-12 00:00:00,AU,,0
2024-07-12 00:00:00,BN,,0
2024-07-12 00:00:00,BR,2489,5
2024-07-12 00:00:00,BS,,0
2024-07-12 00:00:00,BZ,,0
2024-07-12 00:00:00,CCS,,0
2024-07-12 00:00:00,CD,1870,58
2024-07-12 00:00:00,CG,10555,60
2024-07-12 00:00:00,CM,167,11
2024-07-12 00:00:00,CO,1034,16
2024-07-12 00:00:00,EC,,0
2024-07-12 00:00:00,EG,,0
2024-07-12 00:00:00,ER,,0
2024-07-12 00:00:00,FR,,0
2024-07-12 00:00:00,GA,12971,60
2024-07-12 00:00:00,GT,269,1
2024-07-12 00:00:00,IQ,,0
2024-07-12 00:00:00,LH,,0
2024-07-12 00:00:00,MX,587,5
2024-07-12 00:00:00,PE,,0
2024-07-12 00:00:00,SG,,0
2024-07-12 00:00:00,TD,880,7
2024-07-12 00:00:00,TN,1445,3
2024-07-12 00:00:00,TR,220,7
2024-07-12 00:00:00,TT,52,1
2024-07-12 00:00:00,UKS,,4
2024-07-12 00:00:00,UKW,629,5
2024-07-12 00:00:00,US,,0
2024-07-12 00:00:00,VE,,0
2024-07-12 00:00:00,VN,,0
2024-07-12 00:00:00,WE,,0
2024-07-13 00:00:00,,,0
2024-07-13 00:00:00,"",,0
2024-07-13 00:00:00,AU,,0
2024-07-13 00:00:00,BN,,0
2024-07-13 00:00:00,BR,2489,5
2024-07-13 00:00:00,BS,,0
2024-07-13 00:00:00,BZ,,0
2024-07-13 00:00:00,CCS,,0
2024-07-13 00:00:00,CD,1861,59
2024-07-13 00:00:00,CG,10559,60
2024-07-13 00:00:00,CM,137,11
2024-07-13 00:00:00,CO,1034,17
2024-07-13 00:00:00,EC,,0
2024-07-13 00:00:00,EG,,0
2024-07-13 00:00:00,ER,,0
2024-07-13 00:00:00,FR,,0
2024-07-13 00:00:00,GA,12971,60
2024-07-13 00:00:00,GT,269,1
2024-07-13 00:00:00,IQ,,0
2024-07-13 00:00:00,LH,,0
2024-07-13 00:00:00,MX,488,5
2024-07-13 00:00:00,PE,,0
2024-07-13 00:00:00,SG,,0
2024-07-13 00:00:00,TD,880,7
2024-07-13 00:00:00,TN,1445,3
2024-07-13 00:00:00,TR,220,7
2024-07-13 00:00:00,TT,52,1
2024-07-13 00:00:00,UKS,,4
2024-07-13 00:00:00,UKW,629,5
2024-07-13 00:00:00,US,,0
2024-07-13 00:00:00,VE,,0
2024-07-13 00:00:00,VN,,0
2024-07-13 00:00:00,WE,,0
2024-07-14 00:00:00,,,0
2024-07-14 00:00:00,"",,0
2024-07-14 00:00:00,AU,,0
2024-07-14 00:00:00,BN,,0
2024-07-14 00:00:00,BR,2489,5
2024-07-14 00:00:00,BS,,0
2024-07-14 00:00:00,BZ,,0
2024-07-14 00:00:00,CCS,,0
2024-07-14 00:00:00,CD,1832,59
2024-07-14 00:00:00,CG,10561,61
2024-07-14 00:00:00,CM,137,11
2024-07-14 00:00:00,CO,1034,17
2024-07-14 00:00:00,EC,,0
2024-07-14 00:00:00,EG,,0
2024-07-14 00:00:00,ER,,0
2024-07-14 00:00:00,FR,,0
2024-07-14 00:00:00,GA,13196,60
2024-07-14 00:00:00,GT,269,1
2024-07-14 00:00:00,IQ,,0
2024-07-14 00:00:00,LH,,0
2024-07-14 00:00:00,MX,488,5
2024-07-14 00:00:00,PE,,0
2024-07-14 00:00:00,SG,,0
2024-07-14 00:00:00,TD,880,7
2024-07-14 00:00:00,TN,1445,3
2024-07-14 00:00:00,TR,220,7
2024-07-14 00:00:00,TT,52,1
2024-07-14 00:00:00,UKS,,4
2024-07-14 00:00:00,UKW,629,5
2024-07-14 00:00:00,US,,0
2024-07-14 00:00:00,VE,,0
2024-07-14 00:00:00,VN,,0
2024-07-14 00:00:00,WE,,0
2024-07-15 00:00:00,,,0
2024-07-15 00:00:00,"",,0
2024-07-15 00:00:00,AU,,0
2024-07-15 00:00:00,BN,,0
2024-07-15 00:00:00,BR,2489,5
2024-07-15 00:00:00,BS,,0
2024-07-15 00:00:00,BZ,,0
2024-07-15 00:00:00,CCS,,0
2024-07-15 00:00:00,CD,1832,59
2024-07-15 00:00:00,CG,10561,61
2024-07-15 00:00:00,CM,137,11
2024-07-15 00:00:00,CO,877,16
2024-07-15 00:00:00,EC,,0
2024-07-15 00:00:00,EG,,0
2024-07-15 00:00:00,ER,,0
2024-07-15 00:00:00,FR,,0
2024-07-15 00:00:00,GA,13267,61
2024-07-15 00:00:00,GT,269,1
2024-07-15 00:00:00,IQ,,0
2024-07-15 00:00:00,LH,,0
2024-07-15 00:00:00,MX,488,5
2024-07-15 00:00:00,PE,,0
2024-07-15 00:00:00,SG,,0
2024-07-15 00:00:00,TD,880,7
2024-07-15 00:00:00,TN,1445,3
2024-07-15 00:00:00,TR,220,7
2024-07-15 00:00:00,TT,52,1
2024-07-15 00:00:00,UKS,,4
2024-07-15 00:00:00,UKW,629,5
2024-07-15 00:00:00,US,,0
2024-07-15 00:00:00,VE,,0
2024-07-15 00:00:00,VN,,0
2024-07-15 00:00:00,WE,,0
2024-07-16 00:00:00,,,0
2024-07-16 00:00:00,"",,0
2024-07-16 00:00:00,AU,,0
2024-07-16 00:00:00,BN,,0
2024-07-16 00:00:00,BR,2489,5
2024-07-16 00:00:00,BS,,0
2024-07-16 00:00:00,BZ,,0
2024-07-16 00:00:00,CCS,,0
2024-07-16 00:00:00,CD,1882,60
2024-07-16 00:00:00,CG,10561,61
2024-07-16 00:00:00,CM,137,11
2024-07-16 00:00:00,CO,877,16
2024-07-16 00:00:00,EC,,0
2024-07-16 00:00:00,EG,,0
2024-07-16 00:00:00,ER,,0
2024-07-16 00:00:00,FR,,0
2024-07-16 00:00:00,GA,13267,61
2024-07-16 00:00:00,GT,269,1
2024-07-16 00:00:00,IQ,,0
2024-07-16 00:00:00,LH,,0
2024-07-16 00:00:00,MX,488,5
2024-07-16 00:00:00,PE,,0
2024-07-16 00:00:00,SG,,0
2024-07-16 00:00:00,TD,880,7
2024-07-16 00:00:00,TN,1445,3
2024-07-16 00:00:00,TR,220,7
2024-07-16 00:00:00,TT,52,1
2024-07-16 00:00:00,UKS,,4
2024-07-16 00:00:00,UKW,629,5
2024-07-16 00:00:00,US,,0
2024-07-16 00:00:00,VE,,0
2024-07-16 00:00:00,VN,,0
2024-07-16 00:00:00,WE,,0
2024-07-17 00:00:00,,,0
2024-07-17 00:00:00,"",,0
2024-07-17 00:00:00,AU,,0
2024-07-17 00:00:00,BN,,0
2024-07-17 00:00:00,BR,2534,5
2024-07-17 00:00:00,BS,,0
2024-07-17 00:00:00,BZ,,0
2024-07-17 00:00:00,CCS,,0
2024-07-17 00:00:00,CD,1887,58
2024-07-17 00:00:00,CG,10585,61
2024-07-17 00:00:00,CM,137,11
2024-07-17 00:00:00,CO,877,16
2024-07-17 00:00:00,EC,,0
2024-07-17 00:00:00,EG,,0
2024-07-17 00:00:00,ER,,0
2024-07-17 00:00:00,FR,,0
2024-07-17 00:00:00,GA,13217,60
2024-07-17 00:00:00,GT,269,1
2024-07-17 00:00:00,IQ,,0
2024-07-17 00:00:00,LH,,0
2024-07-17 00:00:00,MX,488,5
2024-07-17 00:00:00,PE,,0
2024-07-17 00:00:00,SG,,0
2024-07-17 00:00:00,TD,880,7
2024-07-17 00:00:00,TN,1445,3
2024-07-17 00:00:00,TR,220,7
2024-07-17 00:00:00,TT,52,1
2024-07-17 00:00:00,UKS,,4
2024-07-17 00:00:00,UKW,629,5
2024-07-17 00:00:00,US,,0
2024-07-17 00:00:00,VE,,0
2024-07-17 00:00:00,VN,,0
2024-07-17 00:00:00,WE,,0
2024-07-18 00:00:00,,,0
2024-07-18 00:00:00,"",,0
2024-07-18 00:00:00,AU,,0
2024-07-18 00:00:00,BN,,0
2024-07-18 00:00:00,BR,2489,5
2024-07-18 00:00:00,BS,,0
2024-07-18 00:00:00,BZ,,0
2024-07-18 00:00:00,CCS,,0
2024-07-18 00:00:00,CD,1869,59
2024-07-18 00:00:00,CG,10606,61
2024-07-18 00:00:00,CM,137,11
2024-07-18 00:00:00,CO,877,15
2024-07-18 00:00:00,EC,,0
2024-07-18 00:00:00,EG,,0
2024-07-18 00:00:00,ER,,0
2024-07-18 00:00:00,FR,,0
2024-07-18 00:00:00,GA,13303,61
2024-07-18 00:00:00,GT,,0
2024-07-18 00:00:00,IQ,,0
2024-07-18 00:00:00,LH,,0
2024-07-18 00:00:00,MX,488,5
2024-07-18 00:00:00,PE,,0
2024-07-18 00:00:00,SG,,0
2024-07-18 00:00:00,TD,880,7
2024-07-18 00:00:00,TN,1445,3
2024-07-18 00:00:00,TR,220,6
2024-07-18 00:00:00,TT,52,1
2024-07-18 00:00:00,UKS,,4
2024-07-18 00:00:00,UKW,629,5
2024-07-18 00:00:00,US,,0
2024-07-18 00:00:00,VE,,0
2024-07-18 00:00:00,VN,,0
2024-07-18 00:00:00,WE,,0
2024-07-19 00:00:00,,,0
2024-07-19 00:00:00,"",,0
2024-07-19 00:00:00,AU,,0
2024-07-19 00:00:00,BN,,0
2024-07-19 00:00:00,BR,1923,4
2024-07-19 00:00:00,BS,,0
2024-07-19 00:00:00,BZ,,0
2024-07-19 00:00:00,CCS,,0
2024-07-19 00:00:00,CD,1889,62
2024-07-19 00:00:00,CG,10561,61
2024-07-19 00:00:00,CM,345,12
2024-07-19 00:00:00,CO,877,15
2024-07-19 00:00:00,EC,,0
2024-07-19 00:00:00,EG,,0
2024-07-19 00:00:00,ER,,0
2024-07-19 00:00:00,FR,,0
2024-07-19 00:00:00,GA,13295,61
2024-07-19 00:00:00,GT,,0
2024-07-19 00:00:00,IQ,,0
2024-07-19 00:00:00,LH,,0
2024-07-19 00:00:00,MX,488,5
2024-07-19 00:00:00,PE,,0
2024-07-19 00:00:00,SG,,0
2024-07-19 00:00:00,TD,880,7
2024-07-19 00:00:00,TN,1445,3
2024-07-19 00:00:00,TR,220,6
2024-07-19 00:00:00,TT,90,1
2024-07-19 00:00:00,UKS,,5
2024-07-19 00:00:00,UKW,629,5
2024-07-19 00:00:00,US,,0
2024-07-19 00:00:00,VE,,0
2024-07-19 00:00:00,VN,,0
2024-07-19 00:00:00,WE,,0
2024-07-20 00:00:00,,,0
2024-07-20 00:00:00,"",,0
2024-07-20 00:00:00,AU,,0
2024-07-20 00:00:00,BN,,0
2024-07-20 00:00:00,BR,1059,4
2024-07-20 00:00:00,BS,,0
2024-07-20 00:00:00,BZ,,0
2024-07-20 00:00:00,CCS,,0
2024-07-20 00:00:00,CD,1863,59
2024-07-20 00:00:00,CG,10783,61
2024-07-20 00:00:00,CM,532,13
2024-07-20 00:00:00,CO,877,15
2024-07-20 00:00:00,EC,,0
2024-07-20 00:00:00,EG,,0
2024-07-20 00:00:00,ER,,0
2024-07-20 00:00:00,FR,,0
2024-07-20 00:00:00,GA,13841,62
2024-07-20 00:00:00,GT,,0
2024-07-20 00:00:00,IQ,,0
2024-07-20 00:00:00,LH,,0
2024-07-20 00:00:00,MX,488,5
2024-07-20 00:00:00,PE,,0
2024-07-20 00:00:00,SG,,0
2024-07-20 00:00:00,TD,880,7
2024-07-20 00:00:00,TN,1445,3
2024-07-20 00:00:00,TR,220,6
2024-07-20 00:00:00,TT,52,1
2024-07-20 00:00:00,UKS,,6
2024-07-20 00:00:00,UKW,629,5
2024-07-20 00:00:00,US,,0
2024-07-20 00:00:00,VE,,0
2024-07-20 00:00:00,VN,,0
2024-07-20 00:00:00,WE,,0
2024-07-21 00:00:00,,,0
2024-07-21 00:00:00,"",,0
2024-07-21 00:00:00,AU,,0
2024-07-21 00:00:00,BN,,0
2024-07-21 00:00:00,BR,1059,4
2024-07-21 00:00:00,BS,,0
2024-07-21 00:00:00,BZ,,0
2024-07-21 00:00:00,CCS,,0
2024-07-21 00:00:00,CD,1759,58
2024-07-21 00:00:00,CG,10972,62
2024-07-21 00:00:00,CM,532,13
2024-07-21 00:00:00,CO,877,15
2024-07-21 00:00:00,EC,,0
2024-07-21 00:00:00,EG,,0
2024-07-21 00:00:00,ER,,0
2024-07-21 00:00:00,FR,,0
2024-07-21 00:00:00,GA,13599,62
2024-07-21 00:00:00,GT,,0
2024-07-21 00:00:00,IQ,,0
2024-07-21 00:00:00,LH,,0
2024-07-21 00:00:00,MX,488,5
2024-07-21 00:00:00,PE,,0
2024-07-21 00:00:00,SG,,0
2024-07-21 00:00:00,TD,880,7
2024-07-21 00:00:00,TN,1445,3
2024-07-21 00:00:00,TR,321,6
2024-07-21 00:00:00,TT,52,1
2024-07-21 00:00:00,UKS,,6
2024-07-21 00:00:00,UKW,745,5
2024-07-21 00:00:00,US,,0
2024-07-21 00:00:00,VE,,0
2024-07-21 00:00:00,VN,,0
2024-07-21 00:00:00,WE,,0
2024-07-22 00:00:00,,,0
2024-07-22 00:00:00,"",,0
2024-07-22 00:00:00,AU,,0
2024-07-22 00:00:00,BN,,0
2024-07-22 00:00:00,BR,1059,4
2024-07-22 00:00:00,BS,,0
2024-07-22 00:00:00,BZ,,0
2024-07-22 00:00:00,CCS,,0
2024-07-22 00:00:00,CD,1790,58
2024-07-22 00:00:00,CG,10334,61
2024-07-22 00:00:00,CM,532,13
2024-07-22 00:00:00,CO,877,15
2024-07-22 00:00:00,EC,,0
2024-07-22 00:00:00,EG,,0
2024-07-22 00:00:00,ER,,0
2024-07-22 00:00:00,FR,,0
2024-07-22 00:00:00,GA,13364,61
2024-07-22 00:00:00,GT,,0
2024-07-22 00:00:00,IQ,,0
2024-07-22 00:00:00,LH,,0
2024-07-22 00:00:00,MX,528,6
2024-07-22 00:00:00,PE,,0
2024-07-22 00:00:00,SG,,0
2024-07-22 00:00:00,TD,880,7
2024-07-22 00:00:00,TN,1445,3
2024-07-22 00:00:00,TR,328,6
2024-07-22 00:00:00,TT,52,1
2024-07-22 00:00:00,UKS,,6
2024-07-22 00:00:00,UKW,629,5
2024-07-22 00:00:00,US,,0
2024-07-22 00:00:00,VE,,0
2024-07-22 00:00:00,VN,,0
2024-07-22 00:00:00,WE,,0
2024-07-23 00:00:00,,,0
2024-07-23 00:00:00,"",,0
2024-07-23 00:00:00,AU,,0
2024-07-23 00:00:00,BN,,0
2024-07-23 00:00:00,BR,1059,4
2024-07-23 00:00:00,BS,,0
2024-07-23 00:00:00,BZ,,0
2024-07-23 00:00:00,CCS,,0
2024-07-23 00:00:00,CD,1811,58
2024-07-23 00:00:00,CG,10570,62
2024-07-23 00:00:00,CM,532,12
